날짜,측정소명,측정소코드,PM10,PM2.5
2023-03-07 08,서대문구,111191,46,27
2023-03-07 09,서대문구,111191,49,23
2023-03-07 10,서대문구,111191,46,23
2023-03-07 11,서대문구,111191,52,25
2023-03-07 12,서대문구,111191,56,32
2023-03-07 13,서대문구,111191,66,30
2023-03-07 14,서대문구,111191,69,31
2023-03-07 15,서대문구,111191,77,34
2023-03-07 16,서대문구,111191,68,35
2023-03-07 17,서대문구,111191,73,25
2023-03-07 18,서대문구,111191,75,27
2023-03-07 19,서대문구,111191,68,32
2023-03-07 20,서대문구,111191,72,35
2023-03-07 21,서대문구,111191,71,34
2023-03-07 22,서대문구,111191,73,36
2023-03-07 23,서대문구,111191,76,38
2023-03-07 24,서대문구,111191,69,28
2023-03-08 01,서대문구,111191,66,35
2023-03-08 02,서대문구,111191,64,38
2023-03-08 03,서대문구,111191,70,41
2023-03-08 04,서대문구,111191,72,41
2023-03-08 05,서대문구,111191,69,36
2023-03-08 06,서대문구,111191,55,32
2023-03-08 07,서대문구,111191,55,27
2023-03-08 08,서대문구,111191,54,26
2023-03-08 09,서대문구,111191,52,24
2023-03-08 10,서대문구,111191,53,24
2023-03-08 11,서대문구,111191,,
2023-03-08 12,서대문구,111191,,
2023-03-08 13,서대문구,111191,64,23
2023-03-08 14,서대문구,111191,58,22
2023-03-08 15,서대문구,111191,58,19
2023-03-08 16,서대문구,111191,57,19
2023-03-08 17,서대문구,111191,52,20
2023-03-08 18,서대문구,111191,59,23
2023-03-08 19,서대문구,111191,63,25
2023-03-08 20,서대문구,111191,54,18
2023-03-08 21,서대문구,111191,54,23
2023-03-08 22,서대문구,111191,40,12
2023-03-08 23,서대문구,111191,46,15
2023-03-08 24,서대문구,111191,44,18
2023-03-09 01,서대문구,111191,41,22
2023-03-09 02,서대문구,111191,36,18
2023-03-09 03,서대문구,111191,41,22
2023-03-09 04,서대문구,111191,37,16
2023-03-09 05,서대문구,111191,29,17
2023-03-09 06,서대문구,111191,32,12
2023-03-09 07,서대문구,111191,37,12
2023-03-09 08,서대문구,111191,57,28
2023-03-09 09,서대문구,111191,55,41
2023-03-09 10,서대문구,111191,54,45
2023-03-09 11,서대문구,111191,73,58
2023-03-09 12,서대문구,111191,79,62
2023-03-09 13,서대문구,111191,75,58
2023-03-09 14,서대문구,111191,67,52
2023-03-09 15,서대문구,111191,63,57
2023-03-09 16,서대문구,111191,76,59
2023-03-09 17,서대문구,111191,75,55
2023-03-09 18,서대문구,111191,68,52
2023-03-09 19,서대문구,111191,76,54
2023-03-09 20,서대문구,111191,76,57
2023-03-09 21,서대문구,111191,74,61
2023-03-09 22,서대문구,111191,85,63
2023-03-09 23,서대문구,111191,79,65
2023-03-09 24,서대문구,111191,84,71
2023-03-10 01,서대문구,111191,82,70
2023-03-10 02,서대문구,111191,79,69
2023-03-10 03,서대문구,111191,77,56
2023-03-10 04,서대문구,111191,77,62
2023-03-10 05,서대문구,111191,83,61
2023-03-10 06,서대문구,111191,78,55
2023-03-10 07,서대문구,111191,86,58
2023-03-10 08,서대문구,111191,105,48
2023-03-10 09,서대문구,111191,102,44
2023-03-10 10,서대문구,111191,106,38
2023-03-10 11,서대문구,111191,111,30
2023-03-10 12,서대문구,111191,96,36
2023-03-10 13,서대문구,111191,104,42
2023-03-10 14,서대문구,111191,96,39
2023-03-10 15,서대문구,111191,89,34
2023-03-10 16,서대문구,111191,93,38
2023-03-10 17,서대문구,111191,95,43
2023-03-10 18,서대문구,111191,99,38
2023-03-10 19,서대문구,111191,99,50
2023-03-10 20,서대문구,111191,107,45
2023-03-10 21,서대문구,111191,101,55
2023-03-10 22,서대문구,111191,98,58
2023-03-10 23,서대문구,111191,101,66
2023-03-10 24,서대문구,111191,105,64
2023-03-11 01,서대문구,111191,105,73
2023-03-11 02,서대문구,111191,104,72
2023-03-11 03,서대문구,111191,105,76
2023-03-11 04,서대문구,111191,109,73
2023-03-11 05,서대문구,111191,105,66
2023-03-11 06,서대문구,111191,98,68
2023-03-11 07,서대문구,111191,93,66
2023-03-11 08,서대문구,111191,95,60
2023-03-11 09,서대문구,111191,100,59
2023-03-11 10,서대문구,111191,96,46
2023-03-11 11,서대문구,111191,106,39
2023-03-11 12,서대문구,111191,105,32
2023-03-11 13,서대문구,111191,99,27
2023-03-11 14,서대문구,111191,92,18
2023-03-11 15,서대문구,111191,80,16
2023-03-11 16,서대문구,111191,89,20
2023-03-11 17,서대문구,111191,94,25
2023-03-11 18,서대문구,111191,101,31
2023-03-11 19,서대문구,111191,95,34
2023-03-11 20,서대문구,111191,85,33
2023-03-11 21,서대문구,111191,84,41
2023-03-11 22,서대문구,111191,85,42
2023-03-11 23,서대문구,111191,75,38
2023-03-11 24,서대문구,111191,76,36
2023-03-12 01,서대문구,111191,67,38
2023-03-12 02,서대문구,111191,73,33
2023-03-12 03,서대문구,111191,74,38
2023-03-12 04,서대문구,111191,83,38
2023-03-12 05,서대문구,111191,100,58
2023-03-12 06,서대문구,111191,93,59
2023-03-12 07,서대문구,111191,85,57
2023-03-12 08,서대문구,111191,60,39
2023-03-12 09,서대문구,111191,37,25
2023-03-12 10,서대문구,111191,27,21
2023-03-12 11,서대문구,111191,22,10
2023-03-12 12,서대문구,111191,19,10
2023-03-12 13,서대문구,111191,13,8
2023-03-12 14,서대문구,111191,19,7
2023-03-12 15,서대문구,111191,38,8
2023-03-12 16,서대문구,111191,70,11
2023-03-12 17,서대문구,111191,67,13
2023-03-12 18,서대문구,111191,59,9
2023-03-12 19,서대문구,111191,57,7
2023-03-12 20,서대문구,111191,44,4
2023-03-12 21,서대문구,111191,46,2
2023-03-12 22,서대문구,111191,36,6
2023-03-12 23,서대문구,111191,45,7
2023-03-12 24,서대문구,111191,41,7
2023-03-13 01,서대문구,111191,44,7
2023-03-13 02,서대문구,111191,36,6
2023-03-13 03,서대문구,111191,32,7
2023-03-13 04,서대문구,111191,29,6
2023-03-13 05,서대문구,111191,27,5
2023-03-13 06,서대문구,111191,25,9
2023-03-13 07,서대문구,111191,25,5
2023-03-13 08,서대문구,111191,33,3
2023-03-13 09,서대문구,111191,33,4
2023-03-13 10,서대문구,111191,29,2
2023-03-13 11,서대문구,111191,31,3
2023-03-13 12,서대문구,111191,28,6
2023-03-13 13,서대문구,111191,30,4
2023-03-13 14,서대문구,111191,38,3
2023-03-13 15,서대문구,111191,34,4
2023-03-13 16,서대문구,111191,41,5
2023-03-13 17,서대문구,111191,53,3
2023-03-13 18,서대문구,111191,46,2
2023-03-13 19,서대문구,111191,49,4
2023-03-13 20,서대문구,111191,42,5
2023-03-13 21,서대문구,111191,39,6
2023-03-13 22,서대문구,111191,36,6
2023-03-13 23,서대문구,111191,38,7
2023-03-13 24,서대문구,111191,37,6
2023-03-14 01,서대문구,111191,40,7
2023-03-14 02,서대문구,111191,41,8
2023-03-14 03,서대문구,111191,43,7
2023-03-14 04,서대문구,111191,40,9
2023-03-14 05,서대문구,111191,38,9
2023-03-14 06,서대문구,111191,41,7
2023-03-14 07,서대문구,111191,45,7
2023-03-14 08,서대문구,111191,48,6
2023-03-14 09,서대문구,111191,51,9
2023-03-14 10,서대문구,111191,63,11
2023-03-14 11,서대문구,111191,73,12
2023-03-14 12,서대문구,111191,66,11
2023-03-14 13,서대문구,111191,68,8
2023-03-14 14,서대문구,111191,62,5
2023-03-14 15,서대문구,111191,48,6
2023-03-14 16,서대문구,111191,43,6
2023-03-14 17,서대문구,111191,48,11
2023-03-14 18,서대문구,111191,38,7
2023-03-14 19,서대문구,111191,32,6
2023-03-14 20,서대문구,111191,24,5
2023-03-14 21,서대문구,111191,26,4
2023-03-14 22,서대문구,111191,30,8
2023-03-14 23,서대문구,111191,33,6
2023-03-14 24,서대문구,111191,24,10
2023-03-15 01,서대문구,111191,27,11
2023-03-15 02,서대문구,111191,25,10
2023-03-15 03,서대문구,111191,23,6
2023-03-15 04,서대문구,111191,28,7
2023-03-15 05,서대문구,111191,25,7
2023-03-15 06,서대문구,111191,25,7
2023-03-15 07,서대문구,111191,28,7
2023-03-15 08,서대문구,111191,18,4
2023-03-15 09,서대문구,111191,24,5
2023-03-15 10,서대문구,111191,16,4
2023-03-15 11,서대문구,111191,23,3
2023-03-15 12,서대문구,111191,21,4
2023-03-15 13,서대문구,111191,27,4
2023-03-15 14,서대문구,111191,28,4
2023-03-15 15,서대문구,111191,39,10
2023-03-15 16,서대문구,111191,38,13
2023-03-15 17,서대문구,111191,31,14
2023-03-15 18,서대문구,111191,56,24
2023-03-15 19,서대문구,111191,60,24
2023-03-15 20,서대문구,111191,141,19
2023-03-15 21,서대문구,111191,167,16
2023-03-15 22,서대문구,111191,117,11
2023-03-15 23,서대문구,111191,112,10
2023-03-15 24,서대문구,111191,120,15
2023-03-16 01,서대문구,111191,96,11
2023-03-16 02,서대문구,111191,84,9
2023-03-16 03,서대문구,111191,77,9
2023-03-16 04,서대문구,111191,62,7
2023-03-16 05,서대문구,111191,58,9
2023-03-16 06,서대문구,111191,48,7
2023-03-16 07,서대문구,111191,49,6
2023-03-16 08,서대문구,111191,51,10
2023-03-16 09,서대문구,111191,50,10
2023-03-16 10,서대문구,111191,71,8
2023-03-16 11,서대문구,111191,73,7
2023-03-16 12,서대문구,111191,55,5
2023-03-16 13,서대문구,111191,60,5
2023-03-16 14,서대문구,111191,64,7
2023-03-16 15,서대문구,111191,55,6
2023-03-16 16,서대문구,111191,56,4
2023-03-16 17,서대문구,111191,69,8
2023-03-16 18,서대문구,111191,64,11
2023-03-16 19,서대문구,111191,63,8
2023-03-16 20,서대문구,111191,61,4
2023-03-16 21,서대문구,111191,57,6
2023-03-16 22,서대문구,111191,57,6
2023-03-16 23,서대문구,111191,56,5
2023-03-16 24,서대문구,111191,50,12
2023-03-17 01,서대문구,111191,39,9
2023-03-17 02,서대문구,111191,40,11
2023-03-17 03,서대문구,111191,45,9
2023-03-17 04,서대문구,111191,35,11
2023-03-17 05,서대문구,111191,35,11
2023-03-17 06,서대문구,111191,38,11
2023-03-17 07,서대문구,111191,37,12
2023-03-17 08,서대문구,111191,39,13
2023-03-17 09,서대문구,111191,46,15
2023-03-17 10,서대문구,111191,46,12
2023-03-17 11,서대문구,111191,38,10
2023-03-17 12,서대문구,111191,33,9
2023-03-17 13,서대문구,111191,36,9
2023-03-17 14,서대문구,111191,31,8
2023-03-17 15,서대문구,111191,31,11
2023-03-17 16,서대문구,111191,29,11
2023-03-17 17,서대문구,111191,37,11
2023-03-17 18,서대문구,111191,32,10
2023-03-17 19,서대문구,111191,36,12
2023-03-17 20,서대문구,111191,34,15
2023-03-17 21,서대문구,111191,43,17
2023-03-17 22,서대문구,111191,35,17
2023-03-17 23,서대문구,111191,43,19
2023-03-17 24,서대문구,111191,46,19
2023-03-18 01,서대문구,111191,49,19
2023-03-18 02,서대문구,111191,47,24
2023-03-18 03,서대문구,111191,48,26
2023-03-18 04,서대문구,111191,49,30
2023-03-18 05,서대문구,111191,51,20
2023-03-18 06,서대문구,111191,47,23
2023-03-18 07,서대문구,111191,48,24
2023-03-18 08,서대문구,111191,50,26
2023-03-18 09,서대문구,111191,52,20
2023-03-18 10,서대문구,111191,45,22
2023-03-18 11,서대문구,111191,44,20
2023-03-18 12,서대문구,111191,44,16
2023-03-18 13,서대문구,111191,49,18
2023-03-18 14,서대문구,111191,45,15
2023-03-18 15,서대문구,111191,41,11
2023-03-18 16,서대문구,111191,62,19
2023-03-18 17,서대문구,111191,80,22
2023-03-18 18,서대문구,111191,71,23
2023-03-18 19,서대문구,111191,64,18
2023-03-18 20,서대문구,111191,71,26
2023-03-18 21,서대문구,111191,77,33
2023-03-18 22,서대문구,111191,82,45
2023-03-18 23,서대문구,111191,86,49
2023-03-18 24,서대문구,111191,85,53
2023-03-19 01,서대문구,111191,91,52
2023-03-19 02,서대문구,111191,95,57
2023-03-19 03,서대문구,111191,92,60
2023-03-19 04,서대문구,111191,90,57
2023-03-19 05,서대문구,111191,86,55
2023-03-19 06,서대문구,111191,78,50
2023-03-19 07,서대문구,111191,75,48
2023-03-19 08,서대문구,111191,75,46
2023-03-19 09,서대문구,111191,81,50
2023-03-19 10,서대문구,111191,95,64
2023-03-19 11,서대문구,111191,90,52
2023-03-19 12,서대문구,111191,90,53
2023-03-19 13,서대문구,111191,92,49
2023-03-19 14,서대문구,111191,99,54
2023-03-19 15,서대문구,111191,88,51
2023-03-19 16,서대문구,111191,71,34
2023-03-19 17,서대문구,111191,58,37
2023-03-19 18,서대문구,111191,75,44
2023-03-19 19,서대문구,111191,108,73
2023-03-19 20,서대문구,111191,120,86
2023-03-19 21,서대문구,111191,128,93
2023-03-19 22,서대문구,111191,131,98
2023-03-19 23,서대문구,111191,132,101
2023-03-19 24,서대문구,111191,114,94
2023-03-20 01,서대문구,111191,87,65
2023-03-20 02,서대문구,111191,101,79
2023-03-20 03,서대문구,111191,103,82
2023-03-20 04,서대문구,111191,115,91
2023-03-20 05,서대문구,111191,107,84
2023-03-20 06,서대문구,111191,100,82
2023-03-20 07,서대문구,111191,106,89
2023-03-20 08,서대문구,111191,96,75
2023-03-20 09,서대문구,111191,100,80
2023-03-20 10,서대문구,111191,116,89
2023-03-20 11,서대문구,111191,118,90
2023-03-20 12,서대문구,111191,95,66
2023-03-20 13,서대문구,111191,65,38
2023-03-20 14,서대문구,111191,62,36
2023-03-20 15,서대문구,111191,51,31
2023-03-20 16,서대문구,111191,78,48
2023-03-20 17,서대문구,111191,67,43
2023-03-20 18,서대문구,111191,54,29
2023-03-20 19,서대문구,111191,54,22
2023-03-20 20,서대문구,111191,62,30
2023-03-20 21,서대문구,111191,57,35
2023-03-20 22,서대문구,111191,51,27
2023-03-20 23,서대문구,111191,43,24
2023-03-20 24,서대문구,111191,45,27
2023-03-21 01,서대문구,111191,54,27
2023-03-21 02,서대문구,111191,45,25
2023-03-21 03,서대문구,111191,41,23
2023-03-21 04,서대문구,111191,38,19
2023-03-21 05,서대문구,111191,33,16
2023-03-21 06,서대문구,111191,37,21
2023-03-21 07,서대문구,111191,43,24
2023-03-21 08,서대문구,111191,44,26
2023-03-21 09,서대문구,111191,50,31
2023-03-21 10,서대문구,111191,49,32
2023-03-21 11,서대문구,111191,49,31
2023-03-21 12,서대문구,111191,52,26
2023-03-21 13,서대문구,111191,48,35
2023-03-21 14,서대문구,111191,56,26
2023-03-21 15,서대문구,111191,40,24
2023-03-21 16,서대문구,111191,34,15
2023-03-21 17,서대문구,111191,36,18
2023-03-21 18,서대문구,111191,76,43
2023-03-21 19,서대문구,111191,83,43
2023-03-21 20,서대문구,111191,66,36
2023-03-21 21,서대문구,111191,58,33
2023-03-21 22,서대문구,111191,60,33
2023-03-21 23,서대문구,111191,63,35
2023-03-21 24,서대문구,111191,64,36
2023-03-22 01,서대문구,111191,58,40
2023-03-22 02,서대문구,111191,59,34
2023-03-22 03,서대문구,111191,60,35
2023-03-22 04,서대문구,111191,62,36
2023-03-22 05,서대문구,111191,58,37
2023-03-22 06,서대문구,111191,58,35
2023-03-22 07,서대문구,111191,60,39
2023-03-22 08,서대문구,111191,74,42
2023-03-22 09,서대문구,111191,75,48
2023-03-22 10,서대문구,111191,83,49
2023-03-22 11,서대문구,111191,,
2023-03-22 12,서대문구,111191,73,46
2023-03-22 13,서대문구,111191,59,31
2023-03-22 14,서대문구,111191,56,27
2023-03-22 15,서대문구,111191,51,29
2023-03-22 16,서대문구,111191,48,28
2023-03-22 17,서대문구,111191,61,33
2023-03-22 18,서대문구,111191,75,35
2023-03-22 19,서대문구,111191,40,16
2023-03-22 20,서대문구,111191,38,10
2023-03-22 21,서대문구,111191,50,15
2023-03-22 22,서대문구,111191,60,24
2023-03-22 23,서대문구,111191,58,23
2023-03-22 24,서대문구,111191,46,23
2023-03-23 01,서대문구,111191,47,18
2023-03-23 02,서대문구,111191,46,22
2023-03-23 03,서대문구,111191,38,16
2023-03-23 04,서대문구,111191,37,19
2023-03-23 05,서대문구,111191,31,22
2023-03-23 06,서대문구,111191,34,21
2023-03-23 07,서대문구,111191,34,19
2023-03-23 08,서대문구,111191,35,20
2023-03-23 09,서대문구,111191,35,22
2023-03-23 10,서대문구,111191,35,16
2023-03-23 11,서대문구,111191,32,16
2023-03-23 12,서대문구,111191,38,13
2023-03-23 13,서대문구,111191,55,20
2023-03-23 14,서대문구,111191,45,22
2023-03-23 15,서대문구,111191,42,15
2023-03-23 16,서대문구,111191,54,16
2023-03-23 17,서대문구,111191,155,39
2023-03-23 18,서대문구,111191,240,52
2023-03-23 19,서대문구,111191,314,53
2023-03-23 20,서대문구,111191,379,60
2023-03-23 21,서대문구,111191,322,47
2023-03-23 22,서대문구,111191,281,39
2023-03-23 23,서대문구,111191,252,37
2023-03-23 24,서대문구,111191,216,30
2023-03-24 01,서대문구,111191,187,28
2023-03-24 02,서대문구,111191,166,20
2023-03-24 03,서대문구,111191,144,20
2023-03-24 04,서대문구,111191,140,24
2023-03-24 05,서대문구,111191,137,23
2023-03-24 06,서대문구,111191,128,25
2023-03-24 07,서대문구,111191,120,21
2023-03-24 08,서대문구,111191,120,18
2023-03-24 09,서대문구,111191,121,21
2023-03-24 10,서대문구,111191,125,21
2023-03-24 11,서대문구,111191,127,18
2023-03-24 12,서대문구,111191,130,20
2023-03-24 13,서대문구,111191,125,24
2023-03-24 14,서대문구,111191,139,33
2023-03-24 15,서대문구,111191,143,32
2023-03-24 16,서대문구,111191,148,30
2023-03-24 17,서대문구,111191,150,32
2023-03-24 18,서대문구,111191,151,26
2023-03-24 19,서대문구,111191,138,23
2023-03-24 20,서대문구,111191,143,29
2023-03-24 21,서대문구,111191,132,22
2023-03-24 22,서대문구,111191,133,25
2023-03-24 23,서대문구,111191,126,29
2023-03-24 24,서대문구,111191,115,27
2023-03-25 01,서대문구,111191,110,24
2023-03-25 02,서대문구,111191,98,24
2023-03-25 03,서대문구,111191,80,19
2023-03-25 04,서대문구,111191,68,18
2023-03-25 05,서대문구,111191,61,16
2023-03-25 06,서대문구,111191,60,12
2023-03-25 07,서대문구,111191,59,14
2023-03-25 08,서대문구,111191,55,17
2023-03-25 09,서대문구,111191,56,12
2023-03-25 10,서대문구,111191,71,17
2023-03-25 11,서대문구,111191,100,20
2023-03-25 12,서대문구,111191,118,24
2023-03-25 13,서대문구,111191,117,29
2023-03-25 14,서대문구,111191,113,26
2023-03-25 15,서대문구,111191,121,30
2023-03-25 16,서대문구,111191,122,30
2023-03-25 17,서대문구,111191,122,38
2023-03-25 18,서대문구,111191,120,34
2023-03-25 19,서대문구,111191,118,35
2023-03-25 20,서대문구,111191,121,37
2023-03-25 21,서대문구,111191,122,39
2023-03-25 22,서대문구,111191,122,35
2023-03-25 23,서대문구,111191,117,36
2023-03-25 24,서대문구,111191,117,38
2023-03-26 01,서대문구,111191,123,36
2023-03-26 02,서대문구,111191,109,35
2023-03-26 03,서대문구,111191,103,31
2023-03-26 04,서대문구,111191,88,19
2023-03-26 05,서대문구,111191,72,15
2023-03-26 06,서대문구,111191,67,15
2023-03-26 07,서대문구,111191,64,13
2023-03-26 08,서대문구,111191,63,16
2023-03-26 09,서대문구,111191,65,16
2023-03-26 10,서대문구,111191,66,19
2023-03-26 11,서대문구,111191,58,9
2023-03-26 12,서대문구,111191,45,6
2023-03-26 13,서대문구,111191,43,4
2023-03-26 14,서대문구,111191,51,5
2023-03-26 15,서대문구,111191,40,5
2023-03-26 16,서대문구,111191,57,6
2023-03-26 17,서대문구,111191,49,4
2023-03-26 18,서대문구,111191,45,1
2023-03-26 19,서대문구,111191,44,1
2023-03-26 20,서대문구,111191,34,2
2023-03-26 21,서대문구,111191,34,3
2023-03-26 22,서대문구,111191,32,5
2023-03-26 23,서대문구,111191,34,10
2023-03-26 24,서대문구,111191,36,11
2023-03-27 01,서대문구,111191,36,12
2023-03-27 02,서대문구,111191,35,13
2023-03-27 03,서대문구,111191,36,12
2023-03-27 04,서대문구,111191,33,10
2023-03-27 05,서대문구,111191,40,11
2023-03-27 06,서대문구,111191,35,17
2023-03-27 07,서대문구,111191,40,21
2023-03-27 08,서대문구,111191,40,18
2023-03-27 09,서대문구,111191,48,19
2023-03-27 10,서대문구,111191,51,22
2023-03-27 11,서대문구,111191,52,20
2023-03-27 12,서대문구,111191,55,23
2023-03-27 13,서대문구,111191,41,21
2023-03-27 14,서대문구,111191,50,16
2023-03-27 15,서대문구,111191,44,18
2023-03-27 16,서대문구,111191,52,18
2023-03-27 17,서대문구,111191,71,27
2023-03-27 18,서대문구,111191,52,17
2023-03-27 19,서대문구,111191,58,17
2023-03-27 20,서대문구,111191,53,19
2023-03-27 21,서대문구,111191,41,18
2023-03-27 22,서대문구,111191,38,18
2023-03-27 23,서대문구,111191,42,20
2023-03-27 24,서대문구,111191,45,24
2023-03-28 01,서대문구,111191,43,24
2023-03-28 02,서대문구,111191,48,20
2023-03-28 03,서대문구,111191,53,29
2023-03-28 04,서대문구,111191,51,24
2023-03-28 05,서대문구,111191,59,31
2023-03-28 06,서대문구,111191,53,35
2023-03-28 07,서대문구,111191,61,37
2023-03-28 08,서대문구,111191,64,32
2023-03-28 09,서대문구,111191,65,35
2023-03-28 10,서대문구,111191,60,34
2023-03-28 11,서대문구,111191,69,36
2023-03-28 12,서대문구,111191,64,30
2023-03-28 13,서대문구,111191,56,27
2023-03-28 14,서대문구,111191,62,26
2023-03-28 15,서대문구,111191,72,24
2023-03-28 16,서대문구,111191,78,22
2023-03-28 17,서대문구,111191,105,30
2023-03-28 18,서대문구,111191,94,26
2023-03-28 19,서대문구,111191,89,27
2023-03-28 20,서대문구,111191,85,27
2023-03-28 21,서대문구,111191,74,30
2023-03-28 22,서대문구,111191,73,31
2023-03-28 23,서대문구,111191,70,30
2023-03-28 24,서대문구,111191,69,34
2023-03-29 01,서대문구,111191,76,32
2023-03-29 02,서대문구,111191,70,30
2023-03-29 03,서대문구,111191,77,35
2023-03-29 04,서대문구,111191,67,34
2023-03-29 05,서대문구,111191,71,38
2023-03-29 06,서대문구,111191,73,40
2023-03-29 07,서대문구,111191,77,39
2023-03-29 08,서대문구,111191,81,40
2023-03-29 09,서대문구,111191,92,49
2023-03-29 10,서대문구,111191,102,56
2023-03-29 11,서대문구,111191,111,55
2023-03-29 12,서대문구,111191,101,43
2023-03-29 13,서대문구,111191,78,37
2023-03-29 14,서대문구,111191,80,32
2023-03-29 15,서대문구,111191,99,37
2023-03-29 16,서대문구,111191,69,24
2023-03-29 17,서대문구,111191,58,17
2023-03-29 18,서대문구,111191,70,21
2023-03-29 19,서대문구,111191,64,19
2023-03-29 20,서대문구,111191,50,19
2023-03-29 21,서대문구,111191,72,29
2023-03-29 22,서대문구,111191,71,38
2023-03-29 23,서대문구,111191,72,39
2023-03-29 24,서대문구,111191,69,37
2023-03-30 01,서대문구,111191,59,31
2023-03-30 02,서대문구,111191,75,41
2023-03-30 03,서대문구,111191,74,45
2023-03-30 04,서대문구,111191,70,45
2023-03-30 05,서대문구,111191,63,41
2023-03-30 06,서대문구,111191,64,41
2023-03-30 07,서대문구,111191,67,39
2023-03-30 08,서대문구,111191,65,38
2023-03-30 09,서대문구,111191,72,39
2023-03-30 10,서대문구,111191,70,38
2023-03-30 11,서대문구,111191,98,42
2023-03-30 12,서대문구,111191,101,42
2023-03-30 13,서대문구,111191,93,39
2023-03-30 14,서대문구,111191,90,42
2023-03-30 15,서대문구,111191,74,39
2023-03-30 16,서대문구,111191,92,34
2023-03-30 17,서대문구,111191,91,39
2023-03-30 18,서대문구,111191,85,38
2023-03-30 19,서대문구,111191,83,31
2023-03-30 20,서대문구,111191,96,45
2023-03-30 21,서대문구,111191,109,46
2023-03-30 22,서대문구,111191,113,53
2023-03-30 23,서대문구,111191,112,59
2023-03-30 24,서대문구,111191,101,57
2023-03-31 01,서대문구,111191,101,53
2023-03-31 02,서대문구,111191,97,52
2023-03-31 03,서대문구,111191,90,50
2023-03-31 04,서대문구,111191,82,47
2023-03-31 05,서대문구,111191,88,42
2023-03-31 06,서대문구,111191,81,41
2023-03-31 07,서대문구,111191,91,43
2023-03-31 08,서대문구,111191,104,48
2023-03-31 09,서대문구,111191,104,51
2023-03-31 10,서대문구,111191,95,40
2023-03-31 11,서대문구,111191,99,45
2023-03-31 12,서대문구,111191,89,44
2023-03-31 13,서대문구,111191,100,41
2023-03-31 14,서대문구,111191,102,42
2023-03-31 15,서대문구,111191,92,47
2023-03-31 16,서대문구,111191,101,49
2023-03-31 17,서대문구,111191,119,54
2023-03-31 18,서대문구,111191,106,43
2023-03-31 19,서대문구,111191,91,40
2023-03-31 20,서대문구,111191,85,34
2023-03-31 21,서대문구,111191,80,33
2023-03-31 22,서대문구,111191,82,37
2023-03-31 23,서대문구,111191,83,38
2023-03-31 24,서대문구,111191,83,38
2023-03-01 01,마포구,111201,24,15
2023-03-01 02,마포구,111201,23,15
2023-03-01 03,마포구,111201,21,18
2023-03-01 04,마포구,111201,23,16
2023-03-01 05,마포구,111201,22,20
2023-03-01 06,마포구,111201,25,18
2023-03-01 07,마포구,111201,27,20
2023-03-01 08,마포구,111201,31,27
2023-03-01 09,마포구,111201,35,28
2023-03-01 10,마포구,111201,34,27
2023-03-01 11,마포구,111201,28,22
2023-03-01 12,마포구,111201,25,16
2023-03-01 13,마포구,111201,34,20
2023-03-01 14,마포구,111201,42,27
2023-03-01 15,마포구,111201,50,32
2023-03-01 16,마포구,111201,45,21
2023-03-01 17,마포구,111201,34,15
2023-03-01 18,마포구,111201,32,12
2023-03-01 19,마포구,111201,29,9
2023-03-01 20,마포구,111201,21,5
2023-03-01 21,마포구,111201,22,6
2023-03-01 22,마포구,111201,20,5
2023-03-01 23,마포구,111201,23,11
2023-03-01 24,마포구,111201,21,8
2023-03-02 01,마포구,111201,22,10
2023-03-02 02,마포구,111201,23,9
2023-03-02 03,마포구,111201,24,7
2023-03-02 04,마포구,111201,27,6
2023-03-02 05,마포구,111201,35,6
2023-03-02 06,마포구,111201,41,6
2023-03-02 07,마포구,111201,46,8
2023-03-02 08,마포구,111201,46,6
2023-03-02 09,마포구,111201,57,10
2023-03-02 10,마포구,111201,64,15
2023-03-02 11,마포구,111201,66,20
2023-03-02 12,마포구,111201,66,19
2023-03-02 13,마포구,111201,57,12
2023-03-02 14,마포구,111201,46,8
2023-03-02 15,마포구,111201,41,10
2023-03-02 16,마포구,111201,38,8
2023-03-02 17,마포구,111201,39,11
2023-03-02 18,마포구,111201,36,10
2023-03-02 19,마포구,111201,34,11
2023-03-02 20,마포구,111201,31,6
2023-03-02 21,마포구,111201,32,9
2023-03-02 22,마포구,111201,26,6
2023-03-02 23,마포구,111201,29,9
2023-03-02 24,마포구,111201,25,8
2023-03-03 01,마포구,111201,26,10
2023-03-03 02,마포구,111201,27,11
2023-03-03 03,마포구,111201,27,13
2023-03-03 04,마포구,111201,25,12
2023-03-03 05,마포구,111201,29,14
2023-03-03 06,마포구,111201,26,11
2023-03-03 07,마포구,111201,27,13
2023-03-03 08,마포구,111201,28,10
2023-03-03 09,마포구,111201,36,12
2023-03-03 10,마포구,111201,40,19
2023-03-03 11,마포구,111201,43,23
2023-03-03 12,마포구,111201,42,19
2023-03-03 13,마포구,111201,38,15
2023-03-03 14,마포구,111201,32,11
2023-03-03 15,마포구,111201,34,9
2023-03-03 16,마포구,111201,34,13
2023-03-03 17,마포구,111201,36,15
2023-03-03 18,마포구,111201,34,14
2023-03-03 19,마포구,111201,37,18
2023-03-03 20,마포구,111201,37,16
2023-03-03 21,마포구,111201,38,18
2023-03-03 22,마포구,111201,38,20
2023-03-03 23,마포구,111201,39,21
2023-03-03 24,마포구,111201,36,18
2023-03-04 01,마포구,111201,38,19
2023-03-04 02,마포구,111201,36,18
2023-03-04 03,마포구,111201,38,21
2023-03-04 04,마포구,111201,34,17
